Column1,Column2,Column3,Column4,Column5,Column6,Column7
Roman Mitichyan,"5' 10""",170 lbs.,--,Orthodox,"Sep 04, 1978",http://ufcstats.com/fighter-details/2961be02cfb0d2c1
Roman Salazar,"5' 7""",135 lbs.,--,Orthodox,"Feb 21, 1988",http://ufcstats.com/fighter-details/72c4b253d2f5ebf2
Roman Zentsov,"6' 1""",230 lbs.,--,Orthodox,"Sep 10, 1973",http://ufcstats.com/fighter-details/3144121470023e9a
Romie Aram,"5' 10""",170 lbs.,--,Orthodox,"Dec 02, 1977",http://ufcstats.com/fighter-details/73ef22f25d0f70e2
Ron Faircloth,"5' 9""",205 lbs.,--,Orthodox,"Aug 16, 1979",http://ufcstats.com/fighter-details/453ee00c3e1ae9dd
Ron Fields,"6' 2""",200 lbs.,--,Orthodox,"Nov 18, 1974",http://ufcstats.com/fighter-details/6e380a4d73ab4f0e
Ron Henderson,"5' 10""",125 lbs.,--,,--,http://ufcstats.com/fighter-details/498f0d066396ec59
Ron Keslar,--,185 lbs.,--,,--,http://ufcstats.com/fighter-details/b84f34b425dfd24b
Ron Sparks,"6' 5""",265 lbs.,--,,--,http://ufcstats.com/fighter-details/743fd9080892501d
Ron Stallings,"6' 2""",170 lbs.,"75""",Southpaw,"Jan 25, 1983",http://ufcstats.com/fighter-details/6dd758d34da8d254
Ron van Clief,"5' 10""",190 lbs.,--,Orthodox,"Jan 25, 1943",http://ufcstats.com/fighter-details/23ab42947c1990e3
Ron Waterman,"6' 2""",280 lbs.,--,Orthodox,"Nov 23, 1965",http://ufcstats.com/fighter-details/efaf544314bb5c2e
Ronald Carillo,--,125 lbs.,--,,--,http://ufcstats.com/fighter-details/cbd022eaf2ac546a
Ronald Jhun,"5' 11""",170 lbs.,--,Orthodox,"Sep 21, 1970",http://ufcstats.com/fighter-details/b9e871af730f826c
Ronaldo Candido,"5' 6""",125 lbs.,--,Southpaw,"Apr 24, 1989",http://ufcstats.com/fighter-details/23fbe02caabcd214
Ronda Rousey,"5' 7""",135 lbs.,"66""",Orthodox,"Feb 01, 1987",http://ufcstats.com/fighter-details/8bdac25ce0bb874d
Rong Zhu,"5' 9""",155 lbs.,"71""",Orthodox,"Mar 07, 2000",http://ufcstats.com/fighter-details/a13d755965a4ec9f
Ronnie Lawrence,"5' 8""",135 lbs.,"68""",Switch,"Jun 13, 1992",http://ufcstats.com/fighter-details/e7e01e266a9d4342
Ronny Markes,"6' 1""",185 lbs.,"75""",Orthodox,"Apr 21, 1988",http://ufcstats.com/fighter-details/bd21a1e3d41c97ee
Rony Jason,"5' 7""",145 lbs.,"73""",Orthodox,"Mar 21, 1984",http://ufcstats.com/fighter-details/b71ce838b01f2cad
Rony Sefo,"5' 9""",225 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/d6b68eaf4b68b160
Ronys Torres,"5' 7""",155 lbs.,--,Orthodox,"Aug 13, 1975",http://ufcstats.com/fighter-details/cce79e827569f26e
Roosevelt Roberts,"6' 2""",155 lbs.,"73""",Orthodox,"Feb 11, 1994",http://ufcstats.com/fighter-details/37c5366d18ed6c05
Roque Martinez,"5' 10""",250 lbs.,"72""",Orthodox,"Mar 04, 1986",http://ufcstats.com/fighter-details/2c5a0b8317f8f27a
Rory MacDonald,"6' 0""",170 lbs.,"76""",Orthodox,"Jul 22, 1989",http://ufcstats.com/fighter-details/cbd5d3cdd862e90e
Rory Markham,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 25, 1982",http://ufcstats.com/fighter-details/23a16ebe733e3041
Rory Singer,"6' 2""",185 lbs.,"77""",Orthodox,"May 28, 1976",http://ufcstats.com/fighter-details/546015aa2ad945fd
Rose Namajunas,"5' 5""",115 lbs.,"65""",Orthodox,"Jun 29, 1992",http://ufcstats.com/fighter-details/47b63240018d5d86
Roshan Mainam,--,135 lbs.,--,,--,http://ufcstats.com/fighter-details/b301292b1bc92bdb
Roshaun Jones,"5' 8""",135 lbs.,--,,--,http://ufcstats.com/fighter-details/8a9f54b9056b07f5
Rosi Sexton,"5' 3""",135 lbs.,--,Orthodox,"Jul 16, 1977",http://ufcstats.com/fighter-details/5dfe71ade71f3a4b
Ross Ebanez,"5' 9""",154 lbs.,--,Southpaw,"May 18, 1975",http://ufcstats.com/fighter-details/a5b0bd216d8ba84e
Ross Pearson,"5' 8""",155 lbs.,"69""",Orthodox,"Sep 26, 1984",http://ufcstats.com/fighter-details/4f732e58ed907eff
Ross Pointon,"5' 8""",170 lbs.,--,Orthodox,"Feb 18, 1980",http://ufcstats.com/fighter-details/7215953cd5c6254d
Rostem Akman,"5' 10""",170 lbs.,"72""",Switch,"Dec 19, 1991",http://ufcstats.com/fighter-details/1fc64507a0cb38cf
Rousimar Palhares,"5' 8""",170 lbs.,"71""",Orthodox,"Feb 26, 1980",http://ufcstats.com/fighter-details/8ddf9c51c5fdea75
Roxanne Modafferi,"5' 7""",125 lbs.,"69""",Orthodox,"Sep 24, 1982",http://ufcstats.com/fighter-details/4498b382c65a7faa
Roy Boughton,"6' 0""",205 lbs.,--,,--,http://ufcstats.com/fighter-details/2aaf0181432adf0b
Roy Echeverria,"5' 5""",125 lbs.,--,,"Aug 21, 1995",http://ufcstats.com/fighter-details/20b13e96668caaa4
Roy Jones,--,205 lbs.,--,,"Oct 26, 1983",http://ufcstats.com/fighter-details/be8dfcf0442812b1
Roy Nelson,"6' 0""",263 lbs.,"73""",Orthodox,"Jun 20, 1976",http://ufcstats.com/fighter-details/3f7c14c7eca7195d
Royce Alger,"5' 10""",199 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/669a3cb6e394f515
Royce Gracie,"6' 1""",175 lbs.,--,Southpaw,"Dec 12, 1966",http://ufcstats.com/fighter-details/429e7d3725852ce9
Royler Gracie,"5' 8""",150 lbs.,--,Southpaw,"Dec 06, 1965",http://ufcstats.com/fighter-details/b807814d977682eb
Royston Wee,"5' 7""",135 lbs.,"67""",Orthodox,"Nov 15, 1986",http://ufcstats.com/fighter-details/b9c03e7a4557e542
Ruan Potts,"6' 2""",247 lbs.,"75""",Orthodox,"Feb 23, 1978",http://ufcstats.com/fighter-details/7e208569469c8bc8
Ruben Villareal,"6' 4""",265 lbs.,--,Orthodox,"May 01, 1970",http://ufcstats.com/fighter-details/39f68882def7a507
Rubens Xavier,"6' 3""",220 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/e6dac752a2418a88
Rubin Williams,"6' 1""",185 lbs.,--,Orthodox,"Apr 09, 1976",http://ufcstats.com/fighter-details/6f812143641ceff8
Rudy Bears,"5' 11""",170 lbs.,--,Southpaw,--,http://ufcstats.com/fighter-details/74f13066b1417ef3
Rudyard Moncayo,"5' 10""",195 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/02d276b7d62b3472
Rulon Gardner,"6' 3""",265 lbs.,--,Orthodox,"Aug 16, 1971",http://ufcstats.com/fighter-details/4f7e290e71d60f87
Ruslan Magomedov,"6' 3""",242 lbs.,"78""",Orthodox,"Nov 26, 1986",http://ufcstats.com/fighter-details/369e1ce458ef50a6
Russell Doane,"5' 7""",135 lbs.,"70""",Orthodox,"Aug 13, 1986",http://ufcstats.com/fighter-details/f50d95223751e6ca
Russell Patrick,"5' 9""",145 lbs.,--,,--,http://ufcstats.com/fighter-details/eafedba0617ced81
Rustam Khabilov,"5' 8""",155 lbs.,"73""",Orthodox,"Nov 04, 1986",http://ufcstats.com/fighter-details/9b7694d064a8a0ad
Ryan Bader,"6' 2""",205 lbs.,"74""",Orthodox,"Jun 07, 1983",http://ufcstats.com/fighter-details/c0ab242c40decc55
Ryan Bastianelli,"5' 5""",135 lbs.,--,,--,http://ufcstats.com/fighter-details/29508aff4d93cbbe
Ryan Benoit,"5' 5""",125 lbs.,"68""",Orthodox,"Aug 25, 1989",http://ufcstats.com/fighter-details/20999e27ddd94bda
Ryan Couture,"5' 10""",155 lbs.,"73""",Orthodox,"Aug 27, 1982",http://ufcstats.com/fighter-details/46fd223e3ced39b3
Ryan Diaz,--,145 lbs.,--,,--,http://ufcstats.com/fighter-details/ceee5dd37253199a
Ryan Gracie,"5' 9""",200 lbs.,--,Orthodox,"Aug 14, 1974",http://ufcstats.com/fighter-details/0c3838c8f7c620c2
Ryan Hall,"5' 10""",145 lbs.,"70""",Southpaw,"Feb 22, 1985",http://ufcstats.com/fighter-details/8866c6f509c19089
Ryan Hayes,--,--,--,,--,http://ufcstats.com/fighter-details/a620638435de0628
Ryan Healy,"6' 1""",155 lbs.,--,Orthodox,"Jul 20, 1983",http://ufcstats.com/fighter-details/f3eb664db7fb1df3
Ryan Janes,"6' 3""",185 lbs.,"76""",Orthodox,"Aug 22, 1981",http://ufcstats.com/fighter-details/b59037262c8fe060
Ryan Jensen,"6' 1""",185 lbs.,"76""",Orthodox,"Sep 20, 1977",http://ufcstats.com/fighter-details/aae99701b21554e4
Ryan Jimmo,"6' 1""",205 lbs.,"73""",Orthodox,"Nov 27, 1981",http://ufcstats.com/fighter-details/bc3ec52ef70fc155
Ryan Keenan,"5' 10""",170 lbs.,--,,"Jun 15, 1985",http://ufcstats.com/fighter-details/a72b20136239ba39
Ryan LaFlare,"6' 1""",170 lbs.,"74""",Southpaw,"Oct 01, 1983",http://ufcstats.com/fighter-details/4c7781da8c6cae93
Ryan Larson,--,170 lbs.,--,,"Dec 30, 1980",http://ufcstats.com/fighter-details/7107e53ebd7435fb
Ryan MacDonald,"5' 11""",135 lbs.,"71""",Switch,"Mar 18, 1993",http://ufcstats.com/fighter-details/35e1f9984ed64206
Ryan Madigan,"6' 0""",170 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/a8d521d913df4e31
Ryan McGillivray,"5' 11""",170 lbs.,--,,"Sep 27, 1986",http://ufcstats.com/fighter-details/1f9c371c93dfd3a9
Ryan McGivern,"6' 0""",185 lbs.,--,Orthodox,"Jan 17, 1980",http://ufcstats.com/fighter-details/856ec65948b7d234
Ryan Parker,"6' 3""",235 lbs.,--,Southpaw,--,http://ufcstats.com/fighter-details/6a0b80a24f22e152
Ryan Quinn,"5' 8""",145 lbs.,--,,--,http://ufcstats.com/fighter-details/cc23ed51619421a3
Ryan Roberts,"5' 6""",155 lbs.,--,Orthodox,"Jul 16, 1978",http://ufcstats.com/fighter-details/35dc6220b113b7ec
Ryan Spann,"6' 5""",205 lbs.,"79""",Orthodox,"Aug 24, 1991",http://ufcstats.com/fighter-details/a67f5afa8d6a1b80
Ryan Stonitsch,"5' 9""",170 lbs.,--,Southpaw,"Feb 03, 1977",http://ufcstats.com/fighter-details/8d477c3fbe001f9d
Ryan Thomas,"6' 0""",170 lbs.,--,Orthodox,"Nov 05, 1984",http://ufcstats.com/fighter-details/b732b326c362fb62
Ryan Tobar,--,155 lbs.,--,,--,http://ufcstats.com/fighter-details/57481f1f10530c61
Ryo Chonan,"5' 9""",170 lbs.,"70""",Orthodox,"Oct 08, 1976",http://ufcstats.com/fighter-details/55a7b2d4e54ffac9
Ryo Kawamura,"5' 11""",205 lbs.,--,Orthodox,"Jun 29, 1981",http://ufcstats.com/fighter-details/9e91d7fd2720e241
Ryuichi Murata,"5' 8""",183 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/e3a6c6d6d0ac0815
Ryuki Ueyama,"5' 11""",180 lbs.,--,Southpaw,"Apr 17, 1976",http://ufcstats.com/fighter-details/bcd124bcd3d5be46
Ryuta Sakurai,"5' 7""",183 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/ff9578cdbfabd323
Saad Awad,"5' 11""",155 lbs.,--,,"Jun 07, 1983",http://ufcstats.com/fighter-details/da603332ad41f165
Sabah Homasi,"6' 0""",170 lbs.,"72""",Orthodox,"Oct 19, 1988",http://ufcstats.com/fighter-details/71f048adbfed5b49
Sabina Mazo,"5' 7""",125 lbs.,"70""",Orthodox,"Mar 25, 1997",http://ufcstats.com/fighter-details/70d2329a92864fdb
Saeed Hosseini,--,--,--,,--,http://ufcstats.com/fighter-details/21f2974fd08085e3
Sage Northcutt,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 01, 1996",http://ufcstats.com/fighter-details/ed9d8ee3a4239b1c
Sai Wang,"6' 0""",170 lbs.,--,Southpaw,"Jan 14, 1986",http://ufcstats.com/fighter-details/efb9a43415a56d34
Said Nurmagomedov,"5' 8""",135 lbs.,"70""",Orthodox,"Apr 05, 1992",http://ufcstats.com/fighter-details/0fd5f4b838e890cc
Saidyokub Kakhramonov,"5' 8""",135 lbs.,"69""",Orthodox,"Nov 14, 1995",http://ufcstats.com/fighter-details/50a28b9f8314e008
Saimon Oliveira,"5' 4""",135 lbs.,"72""",Orthodox,"Apr 21, 1991",http://ufcstats.com/fighter-details/72ea1984c52019b5
Sako Chivitchian,"5' 11""",155 lbs.,--,,"Mar 11, 1984",http://ufcstats.com/fighter-details/9f7787e56a6bc0f4
Salim Touahri,"5' 10""",170 lbs.,"72""",Orthodox,"Sep 28, 1989",http://ufcstats.com/fighter-details/cbf1c7ba5408a66f
Salvador Becerra,"5' 9""",155 lbs.,--,,--,http://ufcstats.com/fighter-details/4fd76e7ba8313457
Salvador Woods,"5' 11""",170 lbs.,--,,"Feb 05, 1985",http://ufcstats.com/fighter-details/8de471543d9c933e
Sam Adkins,"6' 3""",225 lbs.,--,Orthodox,"Apr 26, 1965",http://ufcstats.com/fighter-details/0e9869d712e81f8f
Sam Alvey,"6' 2""",185 lbs.,"75""",Southpaw,"May 06, 1986",http://ufcstats.com/fighter-details/d156513a19acf856
Sam Fulton,--,--,--,,--,http://ufcstats.com/fighter-details/1f5f75658551f2d3
Sam Greco,"6' 2""",205 lbs.,--,Orthodox,"May 03, 1967",http://ufcstats.com/fighter-details/6d12031661db8ac8
Sam Hoger,"6' 2""",205 lbs.,--,Orthodox,"Jun 28, 1980",http://ufcstats.com/fighter-details/84a067c46306a737
Sam Hughes,"5' 5""",115 lbs.,"64""",Orthodox,"Jun 28, 1992",http://ufcstats.com/fighter-details/e94085e821bd81de
Sam Liera,--,--,--,,--,http://ufcstats.com/fighter-details/421ccfc6ddb17958
Sam Oropeza,"6' 2""",170 lbs.,--,,--,http://ufcstats.com/fighter-details/6b8db407d49c6e4b
Sam Patterson,"6' 4""",155 lbs.,--,,"Apr 30, 1996",http://ufcstats.com/fighter-details/8b6e5dc2ba1edbe7
Sam Sicilia,"5' 8""",145 lbs.,"67""",Orthodox,"Feb 01, 1986",http://ufcstats.com/fighter-details/b8aef0faf4ce9b31
Sam Spengler,"5' 11""",185 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/221b2a3070c7ce3e
Sam Stout,"5' 9""",155 lbs.,"70""",Orthodox,"Apr 23, 1984",http://ufcstats.com/fighter-details/501b07aec9b8fc2d
Sam Watford,--,155 lbs.,--,,--,http://ufcstats.com/fighter-details/1836639ecf9b6e7f
Samandar Murodov,--,170 lbs.,--,,"Aug 28, 1999",http://ufcstats.com/fighter-details/6f4d199c0adc06f5
Sammy Morgan,"5' 10""",170 lbs.,--,Orthodox,"Sep 28, 1981",http://ufcstats.com/fighter-details/2067a177a2842fbf
Samy Schiavo,"5' 8""",155 lbs.,--,Orthodox,"Dec 24, 1975",http://ufcstats.com/fighter-details/1208ffc5be6e31ad
Sanae Kikuta,"5' 9""",200 lbs.,--,Orthodox,"Sep 10, 1971",http://ufcstats.com/fighter-details/e4bde462b043d3e1
Sandra Lavado,--,115 lbs.,--,,"May 03, 1994",http://ufcstats.com/fighter-details/aa6da8cb3a26da04
Sanford Alton Meeks,"6' 5""",265 lbs.,"75""",Orthodox,"Apr 05, 1994",http://ufcstats.com/fighter-details/27c59ac201539d10
Sanghoon Yoo,"6' 0""",155 lbs.,"74""",Orthodox,"Jan 18, 1990",http://ufcstats.com/fighter-details/00b490982afd1b17
Santiago Ponzinibbio,"6' 0""",170 lbs.,"73""",Orthodox,"Sep 26, 1986",http://ufcstats.com/fighter-details/6d1bffff14897645
Santo Curatolo,"5' 3""",125 lbs.,"62""",Southpaw,"Jan 18, 1995",http://ufcstats.com/fighter-details/b8b765e320a8db39
Saparbeg Safarov,"6' 1""",185 lbs.,"78""",Orthodox,"Oct 14, 1986",http://ufcstats.com/fighter-details/88d7b6d8230e1f3f
Sara McMann,"5' 6""",135 lbs.,"66""",Orthodox,"Sep 24, 1980",http://ufcstats.com/fighter-details/7be74a12d7352df2
Sarah Alpar,"5' 4""",135 lbs.,"63""",Southpaw,"Jun 01, 1991",http://ufcstats.com/fighter-details/49b130de1da2e1bf
Sarah D'alelio,"5' 7""",145 lbs.,--,,"Dec 13, 1980",http://ufcstats.com/fighter-details/ac45450f75d14f16
Sarah Frota,"5' 6""",125 lbs.,"69""",Southpaw,"Apr 14, 1987",http://ufcstats.com/fighter-details/1641ef250e9de19b
Sarah Kaufman,"5' 5""",135 lbs.,"66""",Orthodox,"Sep 20, 1985",http://ufcstats.com/fighter-details/36df8e119aec6175
Sarah Moras,"5' 7""",135 lbs.,"67""",Orthodox,"Apr 30, 1988",http://ufcstats.com/fighter-details/539ed332b3078821
Sarah Payant,"5' 4""",115 lbs.,--,,--,http://ufcstats.com/fighter-details/748d4e35f846a029
Sasha Palatnikov,"6' 1""",170 lbs.,"72""",Switch,"Mar 15, 1989",http://ufcstats.com/fighter-details/a6c20202c701e5ca
Satoru Kitaoka,"5' 6""",154 lbs.,--,,"Feb 04, 1980",http://ufcstats.com/fighter-details/e2ac5bb645f33088
Satoshi Honma,"6' 1""",205 lbs.,--,Orthodox,"May 19, 1968",http://ufcstats.com/fighter-details/d2b1c1317a39f6c6
Satoshi Ishii,"5' 11""",240 lbs.,--,Orthodox,"Dec 19, 1986",http://ufcstats.com/fighter-details/c8a49ff2acb6f3c5
Saul Elizondo,"5' 7""",135 lbs.,--,,"Jul 17, 1985",http://ufcstats.com/fighter-details/e295b96f135d758a
Scott Adams,"6' 0""",225 lbs.,--,Southpaw,--,http://ufcstats.com/fighter-details/2620f3eb21c79614
Scott Askham,"6' 3""",185 lbs.,"75""",Southpaw,"May 20, 1988",http://ufcstats.com/fighter-details/06827d70c53ff0d9
Scott Baker,"6' 0""",210 lbs.,--,,--,http://ufcstats.com/fighter-details/7d5b12de1625984e
Scott Bessac,"6' 4""",245 lbs.,--,,--,http://ufcstats.com/fighter-details/3f24c96753dbd9f9
Scott Bills,"5' 10""",170 lbs.,--,,--,http://ufcstats.com/fighter-details/53f02bbc41d99432
Scott Carson,"6' 2""",215 lbs.,--,,--,http://ufcstats.com/fighter-details/1e3302f9ab6f549a
Scott Ettling,--,135 lbs.,--,,--,http://ufcstats.com/fighter-details/74b5736f1df40be3
Scott Ferrozzo,"5' 11""",323 lbs.,--,Orthodox,"Apr 26, 1965",http://ufcstats.com/fighter-details/977081bc01197656
Scott Fiedler,"6' 4""",235 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/0ec821423baa26bd
Scott Graham,"6' 4""",185 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/6e4acc2c115215b5
Scott Harper,"6' 0""",185 lbs.,--,Orthodox,"Apr 14, 1972",http://ufcstats.com/fighter-details/14a433bccba87016
Scott Holtzman,"5' 9""",155 lbs.,"69""",Orthodox,"Sep 30, 1983",http://ufcstats.com/fighter-details/df1eb4354d18a906
Scott Jorgensen,"5' 5""",135 lbs.,"66""",Orthodox,"Sep 17, 1982",http://ufcstats.com/fighter-details/0b64d0fed453ef7f
Scott Junk,"6' 1""",265 lbs.,--,Orthodox,"Dec 17, 1978",http://ufcstats.com/fighter-details/ac70a4f1db1b8c40
Scott Lighty,"6' 2""",205 lbs.,--,,"Oct 15, 1978",http://ufcstats.com/fighter-details/998c8890a8dde1eb
Scott McAfee,"5' 8""",155 lbs.,--,Orthodox,"Aug 23, 1983",http://ufcstats.com/fighter-details/7e7d81bf162a5ec1
Scott McDonald,--,--,--,,--,http://ufcstats.com/fighter-details/08ae3100bf2100ed
Scott Morris,"5' 10""",210 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/be9d259be012e8a4
Scott Norton,"5' 10""",170 lbs.,--,Orthodox,"Mar 15, 1973",http://ufcstats.com/fighter-details/f21a3d68fb9df387
Scott Shaffer,"5' 7""",145 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/5c38639f860a5542
Scott Smith,"6' 0""",185 lbs.,"70""",Orthodox,"May 21, 1979",http://ufcstats.com/fighter-details/3410cf010558dc8b
Scott Ventimiglia,"5' 11""",185 lbs.,--,,"Nov 17, 1972",http://ufcstats.com/fighter-details/6e62bb64f7cc5026
Sean Alvarez,"6' 0""",235 lbs.,--,Orthodox,"Jul 14, 1971",http://ufcstats.com/fighter-details/e741536153227386
Sean Bassett,--,155 lbs.,--,,--,http://ufcstats.com/fighter-details/2c733e059462c1dc
Sean Brady,"5' 10""",170 lbs.,"72""",Orthodox,"Nov 23, 1992",http://ufcstats.com/fighter-details/45f7cb591c3ab00b
Sean Daugherty,"6' 0""",175 lbs.,--,,"Dec 04, 1975",http://ufcstats.com/fighter-details/a683f9ddb70aa4bd
Sean Gannon,"6' 3""",265 lbs.,--,Southpaw,--,http://ufcstats.com/fighter-details/6d7886b094b471ac
Sean Holden,"5' 10""",170 lbs.,--,,"Sep 17, 1984",http://ufcstats.com/fighter-details/acbb9c76f5894e36
Sean Lally,"6' 0""",170 lbs.,--,Orthodox,"Nov 04, 1990",http://ufcstats.com/fighter-details/e62ce041bb7aeb1f
Sean Loeffler,"6' 3""",185 lbs.,--,Orthodox,"May 23, 1982",http://ufcstats.com/fighter-details/d3d1ff3f3dfa0931
Sean McCorkle,"6' 7""",265 lbs.,"81""",Orthodox,"Jul 17, 1976",http://ufcstats.com/fighter-details/008dc37cca279def
Sean O'Connell,"6' 1""",205 lbs.,"74""",Orthodox,"Sep 02, 1983",http://ufcstats.com/fighter-details/cb52f9490c2dc069
Sean O'Haire,"6' 5""",270 lbs.,--,Orthodox,"Feb 25, 1971",http://ufcstats.com/fighter-details/46effbd1135423c5
Sean O'Malley,"5' 11""",135 lbs.,"72""",Switch,"Oct 24, 1994",http://ufcstats.com/fighter-details/b50a426a33da0012
Sean Pierson,"6' 0""",170 lbs.,"76""",Southpaw,"Mar 10, 1976",http://ufcstats.com/fighter-details/0d506315895efffc
Sean Salmon,"5' 10""",185 lbs.,--,Southpaw,"Sep 11, 1977",http://ufcstats.com/fighter-details/7c0847d3854a95f2
Sean Santella,"5' 5""",125 lbs.,--,,"Oct 25, 1984",http://ufcstats.com/fighter-details/39792c2f42c9f527
Sean Sherk,"5' 6""",155 lbs.,"67""",Orthodox,"Aug 05, 1973",http://ufcstats.com/fighter-details/029880cdbf5ca089
Sean Soriano,"5' 9""",145 lbs.,"70""",Orthodox,"Oct 06, 1989",http://ufcstats.com/fighter-details/bd5403efbaa445c0
Sean Spencer,"5' 10""",170 lbs.,"74""",Orthodox,"Jun 25, 1987",http://ufcstats.com/fighter-details/ab850a77a0fa487d
Sean Strickland,"6' 1""",185 lbs.,"76""",Orthodox,"Feb 27, 1991",http://ufcstats.com/fighter-details/0d8011111be000b2
Sean Wilson,"5' 8""",145 lbs.,--,,"Oct 20, 1982",http://ufcstats.com/fighter-details/b8e6393c39cb9740
Sean Woodson,"6' 2""",145 lbs.,"78""",Orthodox,"Jun 07, 1992",http://ufcstats.com/fighter-details/4682bc59d5f55145
Sedriques Dumas,--,185 lbs.,--,,"Aug 06, 1995",http://ufcstats.com/fighter-details/4e6738062d469256
Seichi Ikemoto,"5' 11""",168 lbs.,--,Orthodox,"Aug 24, 1975",http://ufcstats.com/fighter-details/81f38d1640c4e70d
Semmy Schilt,"6' 10""",265 lbs.,--,Orthodox,"Oct 27, 1973",http://ufcstats.com/fighter-details/d5ed14b2153c6ed2
Seo Hee Ham,"5' 2""",115 lbs.,"62""",Southpaw,"Mar 08, 1987",http://ufcstats.com/fighter-details/165c244bcca3ed26
Sergei Kharitonov,"6' 0""",245 lbs.,--,Orthodox,"Aug 18, 1980",http://ufcstats.com/fighter-details/0693b2eab79198ea
Sergei Pavlovich,"6' 3""",257 lbs.,"84""",Southpaw,"May 13, 1992",http://ufcstats.com/fighter-details/f14cf73e51b29254
Sergey Ignatov,"5' 9""",210 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/df9e9c1f65805d29
Sergey Khandozhko,"6' 1""",170 lbs.,"74""",Orthodox,"May 19, 1992",http://ufcstats.com/fighter-details/90da09db03e41748
Sergey Morozov,"5' 6""",135 lbs.,"67""",Orthodox,"Jun 14, 1989",http://ufcstats.com/fighter-details/2f6a993c7f547c13
Serghei Spivac,"6' 3""",260 lbs.,"78""",Orthodox,"Jan 24, 1995",http://ufcstats.com/fighter-details/e2f6b2769aaedd6c
Sergio Gomez,"5' 6""",155 lbs.,--,Orthodox,"Apr 29, 1982",http://ufcstats.com/fighter-details/af1e5c64b8663aa0
Sergio Moraes,"6' 0""",170 lbs.,"72""",Orthodox,"Jul 23, 1982",http://ufcstats.com/fighter-details/1bcaac2d99b90fce
Sergio Pettis,"5' 6""",125 lbs.,"69""",Orthodox,"Aug 18, 1993",http://ufcstats.com/fighter-details/de75d1c45a39e221
Seth Baczynski,"6' 3""",170 lbs.,"75""",Orthodox,"Oct 26, 1981",http://ufcstats.com/fighter-details/fd5b6598a3b70c0a
Seth Dikun,"5' 10""",135 lbs.,"69""",Orthodox,"Aug 05, 1980",http://ufcstats.com/fighter-details/eb42d4febfafefd1
Seth Kleinbeck,"6' 2""",185 lbs.,--,,"Jul 25, 1973",http://ufcstats.com/fighter-details/8ad022dd81224f61
Seth Petruzelli,"6' 0""",205 lbs.,"76""",Orthodox,"Dec 03, 1979",http://ufcstats.com/fighter-details/93b9496275bbbf80
SeungGuk Choi,--,125 lbs.,--,,--,http://ufcstats.com/fighter-details/adccbc19b22e19af
SeungWoo Choi,"6' 0""",145 lbs.,"74""",Orthodox,"Nov 03, 1992",http://ufcstats.com/fighter-details/a68575214ecad140
Shaheen Santana,"6' 1""",155 lbs.,"75""",Orthodox,"Jun 04, 1991",http://ufcstats.com/fighter-details/19809d475ed832d5
Shamar Bailey,"5' 9""",155 lbs.,"75""",Southpaw,"Sep 22, 1982",http://ufcstats.com/fighter-details/e2b8186b618b00c4
Shamil Abdurakhimov,"6' 3""",235 lbs.,"76""",Orthodox,"Sep 02, 1981",http://ufcstats.com/fighter-details/2f5cbecbbe18bac4
Shamil Gamzatov,"6' 2""",205 lbs.,"76""",Orthodox,"Aug 09, 1990",http://ufcstats.com/fighter-details/0d980975001ae3d8
Shana Dobson,"5' 6""",125 lbs.,"69""",Orthodox,"Mar 30, 1989",http://ufcstats.com/fighter-details/122ac9b816d8b71c
Shana Olsen,"5' 7""",145 lbs.,--,,"Dec 17, 1980",http://ufcstats.com/fighter-details/dfbb95ca0c143988
Shane Burgos,"5' 11""",145 lbs.,"75""",Orthodox,"Mar 19, 1991",http://ufcstats.com/fighter-details/98d961097baaf308
Shane Campbell,"6' 0""",155 lbs.,"71""",Orthodox,"Jan 21, 1987",http://ufcstats.com/fighter-details/784285b7ae7dd85f
Shane Carwin,"6' 2""",265 lbs.,"80""",Orthodox,"Jan 04, 1975",http://ufcstats.com/fighter-details/68dd7b3783c19f9c
